cust_id,Customer Name,Signup_Dt,City,Loyalty Tier,Age Group,Preferred Device,Gender,Acquisition_Channel,Preferred_Trip_Type
CUST01996,Rajesh Agarwal,13-12-2024,Shimla,None,55+,,M,Paid Ads,
CUST01997,Anjali Patel,2026/05/22,Benaras,Platinum,35-44,Web,F,App Install,
CUST01998,Arjun Mehta,14-02-2024,Darjeeling,None,55+,iOS,M,Referral,Business
CUST01999,Rahul Joshi,2025/08/15,Mumbai,None,55+,,M,Paid Ads,Leisure
CUST02000,Swati Gupta,2025/06/24,Hyderabad,Gold,,,,Referral,Leisure
CUST02001,Ritu Malhotra,2026/04/03,Mysuru,None,25-34,,,Email Campaign,Leisure
CUST02002,Vinay Banerjee,09-08-2024,Ahmedabad,None,55+,android,,Paid Ads,Solo
CUST02003,Ravi Banerjee,02-08-2026,Jodhpur,none,25-34,,M,Social Media,Solo
CUST02004,Nisha Joshi,08-07-2024,Shimla,None,,,F,App Install,
CUST02005,Deepak Mehta,09-06-2025,Udaipur,GOLD,45-54,,M,Social Media,Family
CUST02006,Ananya Kapoor,01-07-2024,Goa,None,25-34,,F,Social Media,Honeymoon
CUST02007,Anil Joshi,2023/10/07,Jaipur,Silver,55+,Android,M,Referral,Business
CUST02008,Ananya Singh,14-06-2024,varanasi,Silver,35-44,Web,F,App Install,
CUST02009,Karan Patel,22-10-2025,delhi,Gold,35-44,,M,Email Campaign,Leisure
CUST02010,Preeti Kumar,28-08-2026,Jaipur,Gold,35-44,Web,,Organic Search,
CUST02011,Anjali Reddy,16-04-2024,Amritsar,None,18-24,,F,Organic Search,
CUST02012,Isha Nair,07-08-2025,Lucknow,None,25-34,Web,,Social Media,Solo
CUST02013,Sunita Menon,2025/11/08,DELHI,GOLD,18-24,android,F,Email Campaign,Family
CUST02014,Ashish Bhat,2026/06/19,Jaipur,None,18-24,,,Paid Ads,
CUST02015,Neha Banerjee,2025/04/12,Benaras,Silver,25-34,,F,Social Media,Business
CUST02016,Ananya Joshi,2024/10/14,Manali,Silver,25-34,,F,Social Media,
CUST02017,Shreya Malhotra,2026/05/07,Manali,None,25-34,,,Social Media,Solo
CUST02018,Ashish Verma,29-10-2025,Shimla,None,55+,,,Social Media,
CUST02019,Sunita Verma,09-02-2024,mumbai,None,,,F,Social Media,Leisure
CUST02020,Rohan Patel,14-01-2026,Kochi,Silver,55+,,M,Paid Ads,Business
CUST02021,Pooja Reddy,2024/07/05,varanasi,Silver,18-24,,F,App Install,Leisure
CUST02022,Anjali Verma,31-03-2025,Manali,None,,,F,App Install,Family
CUST02023,Divya Agarwal,03-06-2024,DELHI,platinum,35-44,Web,F,Paid Ads,
CUST02024,Isha Das,13-02-2024,varanasi,silver,,,F,Organic Search,Family
CUST02025,Nisha Menon,2026/05/29,Goa,None,35-44,Android,,Social Media,Honeymoon
CUST02026,Sunita Patel,21-05-2026,Jodhpur,Silver,35-44,,F,App Install,Business
CUST02027,Vinay Banerjee,14-02-2026,Jaipur,Gold,18-24,,M,App Install,Family
CUST02028,Shreya Patel,20-06-2026,Pune,,25-34,,F,Paid Ads,Leisure
CUST02029,Vivek Kumar,26-02-2024,Rishikesh,Silver,,iOS,M,Social Media,Business
CUST02030,Ritu Menon,09-09-2024,Jaipur,Silver,55+,,F,App Install,
CUST02031,Vinay Iyer,2024/03/25,Shimla,None,,,M,Organic Search,
CUST02032,Preeti Sharma,2024/02/06,Shimla,silver,45-54,,F,Paid Ads,
CUST02033,Anita Sharma,02-05-2025,Shimla,None,45-54,,F,Social Media,
CUST02034,Gaurav Kapoor,01-10-2023,Chennai,None,,,M,App Install,Family
CUST02035,Kavita Banerjee,2026/02/20,Manali,Platinum,,Android,,Paid Ads,
CUST02036,Arjun Bhat,13-01-2024,Jodhpur,Silver,,,,App Install,Family
CUST02037,Anil Iyer,2024/02/26,Amritsar,None,18-24,Web,,Organic Search,
CUST02038,Vikram Kapoor,2024/08/14,Agra,Gold,35-44,,M,Social Media,Family
CUST02039,Nikhil Verma,2026/03/08,Benaras,Silver,35-44,,M,Email Campaign,
CUST02040,Nisha Das,29-03-2026,Agra,Silver,45-54,,F,App Install,
CUST02041,Ravi Malhotra,2025/01/01,Agra,Silver,25-34,,M,App Install,Honeymoon
CUST02042,Vikram Kumar,05-12-2024,Ahmedabad,Silver,18-24,Web,M,App Install,Business
CUST02043,Vinay Agarwal,2024/06/14,Jodhpur,Gold,45-54,android,M,Social Media,
CUST02044,Divya Bhat,2024/12/18,Amritsar,None,,IOS,,Social Media,Business
CUST02045,Neha Verma,07-05-2025,DELHI,Silver,45-54,IOS,,Referral,Leisure
CUST02046,Sneha Rao,2025/11/06,Darjeeling,silver,25-34,,F,Organic Search,Solo
CUST02047,Ravi Menon,2024/06/05,Jaipur,Gold,,,,Organic Search,Solo
CUST02048,Isha Sharma,04-05-2024,Benaras,None,25-34,,F,Email Campaign,
CUST02049,Swati Gupta,29-07-2026,Shimla,Gold,18-24,Android,F,Referral,
CUST02050,Ashish Patel,2026/04/26,bengaluru,Silver,18-24,,M,App Install,
CUST02051,Ritu Menon,2024/10/22,Udaipur,Silver,35-44,android,F,Social Media,Leisure
CUST02052,Shreya Kapoor,2024/04/05,Ahmedabad,Silver,25-34,IOS,,Referral,
CUST02053,Priya Banerjee,11-01-2025,Pune,platinum,25-34,,F,Referral,Solo
CUST02054,Deepak Rao,2025/09/18,Pune,None,55+,Android,M,Email Campaign,Honeymoon
CUST02055,Neha Joshi,2024/07/29,Agra,Gold,55+,android,F,Organic Search,
CUST02056,Rajesh Reddy,2026/03/03,Kolkata,Silver,45-54,Android,M,Paid Ads,Honeymoon
CUST02057,Divya Rao,2025/08/24,Udaipur,Silver,18-24,,F,Referral,Honeymoon
CUST02058,Kavita Rao,28-05-2026,Chennai,silver,18-24,android,,Referral,Family
CUST02059,Rohan Malhotra,2025/12/06,Mysuru,Gold,35-44,,M,Paid Ads,
CUST02060,Amit Kapoor,2025/11/07,Kolkata,Silver,,,M,App Install,Solo
CUST02061,Isha Das,29-01-2024,Udaipur,Platinum,18-24,iOS,,Organic Search,
CUST02062,Pankaj Joshi,19-12-2023,Amritsar,None,18-24,iOS,,Email Campaign,Solo
CUST02063,Shreya Iyer,2025/10/04,Rishikesh,None,45-54,Android,F,Email Campaign,
CUST02064,Nikhil Kumar,2024/03/08,Goa,Silver,55+,,M,Email Campaign,Leisure
CUST02065,Priya Joshi,2024/12/08,Benaras,None,18-24,,F,App Install,Family
CUST02066,Sneha Joshi,03-10-2025,Varanasi,None,35-44,,F,Organic Search,Honeymoon
CUST02067,Nisha Mehta,2026/03/10,bengaluru,None,,,F,Organic Search,Honeymoon
CUST02068,Pankaj Chopra,2023/11/19,Mysuru,silver,18-24,Web,M,Organic Search,
CUST02069,Swati Banerjee,26-07-2025,Kochi,GOLD,,,F,Email Campaign,Business
CUST02070,Manoj Gupta,2023/09/29,Goa,None,35-44,,M,Referral,Family
CUST02071,Vivek Iyer,2025/07/04,Chennai,None,18-24,IOS,M,Email Campaign,Honeymoon
CUST02072,Ashish Mehta,17-09-2025,Amritsar,Platinum,,,M,Organic Search,Honeymoon
CUST02073,Preeti Patel,2024/04/23,Hyderabad,Silver,35-44,Web,F,Organic Search,
CUST02074,Pooja Iyer,2025/06/04,Manali,Gold,35-44,android,F,Social Media,Honeymoon
CUST02075,Manoj Iyer,2024/10/19,MUMBAI,Gold,55+,,M,Organic Search,
CUST02076,Shalini Singh,09-12-2024,Hyderabad,None,18-24,,F,App Install,Family
CUST02077,Ashish Singh,2025/04/06,Agra,Gold,45-54,,M,Paid Ads,
CUST02078,Rajesh Reddy,16-05-2025,Manali,None,55+,,,Referral,Family
CUST02079,Anita Reddy,2025/03/06,Calcutta,Platinum,18-24,,,Referral,Honeymoon
CUST02080,Manoj Gupta,2023/12/15,Benaras,Silver,25-34,IOS,,Social Media,Solo
CUST02081,Manoj Chopra,24-04-2024,Pune,Silver,18-24,android,M,App Install,
CUST02082,Vinay Das,08-02-2025,Pune,Silver,35-44,,M,Organic Search,Leisure
CUST02083,Nikhil Das,15-10-2025,Benaras,Silver,25-34,IOS,M,App Install,Leisure
CUST02084,Nisha Kapoor,2025/01/29,Manali,silver,18-24,,F,Paid Ads,Leisure
CUST02085,Deepak Verma,07-02-2025,Mysuru,None,18-24,,M,Referral,
CUST02086,Rohan Kumar,30-07-2025,Agra,Gold,18-24,,M,Social Media,Family
CUST02087,Sneha Reddy,06-06-2025,Ahmedabad,Silver,25-34,Web,F,Paid Ads,
CUST02088,Priya Rao,10-02-2024,Kochi,None,55+,,F,Social Media,Solo
CUST02089,Gaurav Sharma,18-11-2023,New Delhi ,None,18-24,Android,M,Paid Ads,Solo
CUST02090,Amit Reddy,2026/08/06,kolkata,Gold,45-54,,M,Social Media,
CUST02091,Suresh Joshi,27-08-2026,Agra,Platinum,18-24,,M,Social Media,Business
CUST02092,Suresh Agarwal,2026/08/28,Kolkata,None,35-44,,,Social Media,Family
CUST02093,Ashish Menon,2024/07/04,Jaipur,Silver,,IOS,M,Social Media,Business
CUST02094,Kritika Agarwal,2025/12/26,Amritsar,Silver,45-54,,F,Email Campaign,Business
CUST02095,Suresh Gupta,30-09-2023,Mysuru,Platinum,25-34,,M,Referral,
CUST02096,Sneha Reddy,29-10-2024,bengaluru,Gold,55+,,F,Paid Ads,Leisure
CUST02097,Kavita Banerjee,13-04-2025,Mysuru,Platinum,,,F,Email Campaign,
CUST02098,Manoj Iyer,11-07-2025,Agra,Gold,25-34,,M,Social Media,Solo
CUST02099,Swati Patel,01-11-2024,Agra,None,35-44,IOS,F,Paid Ads,Business
CUST02100,Priya Menon,20-08-2024,Mysuru,Silver,18-24,IOS,F,Social Media,Family
CUST02101,Anil Mehta,2024/10/27,Bengaluru ,Platinum,45-54,Web,M,Organic Search,Honeymoon
CUST02102,Sneha Reddy,2025/11/10,Goa,None,25-34,Web,F,Paid Ads,Leisure
CUST02103,Vikram Menon,28-12-2023,Pune,Gold,55+,,M,Email Campaign,Solo
CUST02104,Rohan Verma,04-10-2025,Kochi,None,25-34,Android,M,App Install,
CUST02105,Deepika Iyer,2025/11/25,Jodhpur,Platinum,,Web,,Organic Search,
CUST02106,Nisha Iyer,2025/04/17,Kolkata,Silver,,iOS,F,Organic Search,
CUST02107,Isha Nair,2023/09/27,Ahmedabad,Platinum,35-44,IOS,,Social Media,Business
CUST02108,Ravi Verma,16-06-2025,Lucknow,Silver,18-24,,,Referral,
CUST02109,Kavita Joshi,2024/10/02,kolkata,Gold,45-54,,F,Paid Ads,
CUST02110,Neha Kapoor,18-06-2026,Varanasi,Silver,18-24,android,F,App Install,Solo
CUST02111,Ashish Bhat,05-04-2024,Pune,none,18-24,iOS,M,App Install,Family
CUST02112,Amit Joshi,05-12-2025,Rishikesh,Platinum,,,M,Paid Ads,
CUST02113,Pooja Rao,2026/02/25,Rishikesh,Gold,35-44,Android,F,Organic Search,
CUST02114,Karan Singh,04-06-2024,Darjeeling,Gold,35-44,,M,Email Campaign,Business
CUST02115,Arjun Patel,2023/10/04,Calcutta,None,18-24,,M,Referral,Business
CUST02116,Gaurav Iyer,11-10-2023,Delhi,Gold,,iOS,M,Referral,
CUST02117,Anjali Menon,2026/05/30,Goa,Gold,25-34,,,Social Media,
CUST02118,Ashish Banerjee,2024/12/29,mumbai,,,,M,Organic Search,
CUST02119,Pankaj Malhotra,2026/04/05,Jodhpur,Silver,45-54,,M,Paid Ads,Leisure
CUST02120,Ananya Verma,2024/11/21,Jodhpur,None,45-54,,F,Organic Search,Family
CUST02121,Vinay Chopra,2025/12/28,Rishikesh,Silver,45-54,,M,App Install,
CUST02122,Ritu Kumar,07-11-2025,Agra,Silver,25-34,Web,,Social Media,
CUST02123,Sanjay Chopra,2024/11/29,Shimla,None,45-54,Android,M,Email Campaign,Honeymoon
CUST02124,Vinay Reddy,16-07-2024,Benaras,Platinum,25-34,android,,App Install,Business
CUST02125,Ravi Das,28-07-2025,Ahmedabad,Silver,55+,,M,Social Media,
CUST02126,Vikram Iyer,2025/06/16,Chennai,Silver,45-54,iOS,M,Email Campaign,Business
CUST02127,Neha Sharma,20-06-2026,Hyderabad,None,45-54,IOS,F,Social Media,Leisure
CUST02128,Rahul Chopra,02-04-2025,Lucknow,Silver,18-24,,,Social Media,
CUST02129,Aditya Singh,17-12-2023,Hyderabad,None,45-54,Android,M,Social Media,Solo
CUST02130,Shreya Das,06-06-2024,Shimla,Silver,55+,IOS,,Social Media,
CUST02131,Isha Chopra,28-06-2024,Goa,Gold,,android,F,Referral,Business
CUST02132,Pankaj Sharma,2024/01/24,Jaipur,silver,18-24,,M,App Install,Family
CUST02133,Pooja Sharma,30-05-2025,Mysuru,Silver,35-44,Web,F,Social Media,
CUST02134,Rajesh Singh,10-11-2023,mumbai,Platinum,18-24,Web,M,Paid Ads,Family
CUST02135,Nisha Agarwal,2024/06/15,Kochi,None,55+,android,F,Paid Ads,
CUST02136,Sneha Sharma,2026/03/26,Varanasi,None,,iOS,,Organic Search,
CUST02137,Sneha Banerjee,10-05-2026,Hyderabad,,55+,android,F,Paid Ads,Leisure
CUST02138,Ravi Chopra,2026/05/23,Pune,Silver,35-44,,M,Referral,
CUST02139,Shalini Banerjee,14-08-2024,Kochi,Silver,55+,android,F,Referral,Honeymoon
CUST02140,Kavita Sharma,21-11-2024,bengaluru,None,,IOS,F,Organic Search,
CUST02141,Ashish Bhat,2024/11/15,varanasi,Silver,,IOS,,Referral,Business
CUST02142,Amit Singh,31-03-2025,Goa,Silver,25-34,,M,App Install,Honeymoon
CUST02143,Anita Gupta,2025/09/09,Shimla,Silver,35-44,,F,App Install,Business
CUST02144,Gaurav Sharma,24-09-2024,Jaipur,None,,Web,,Social Media,Solo
CUST02145,Karan Rao,2026/05/28,Hyderabad,platinum,55+,IOS,,Email Campaign,
CUST02146,Swati Patel,2024/07/18,Pune,Silver,55+,,F,Email Campaign,Solo
CUST02147,Ananya Agarwal,2025/01/13,Lucknow,none,25-34,IOS,F,Referral,
CUST02148,Swati Singh,2026/04/18,Manali,Silver,18-24,iOS,F,App Install,Business
CUST02149,Sneha Menon,06-10-2023,Amritsar,None,35-44,Web,F,App Install,Solo
CUST02150,Rohan Kapoor,23-07-2026,Manali,None,55+,Web,M,Social Media,Honeymoon
CUST02151,Aditya Kumar,09-04-2025,Lucknow,None,,IOS,,Organic Search,
CUST02152,Vinay Rao,2024/03/04,Jaipur,None,,android,M,Organic Search,Family
CUST02153,Ritu Chopra,2026/08/08,bengaluru,Silver,55+,android,F,App Install,
CUST02154,Rohan Mehta,02-06-2026,Hyderabad,Gold,35-44,Web,M,Email Campaign,
CUST02155,Deepika Verma,09-06-2026,Chennai,Silver,18-24,,F,Paid Ads,Honeymoon
CUST02156,Kritika Sharma,2024/08/19,kolkata,None,35-44,,F,Email Campaign,Family
CUST02157,Rohan Menon,2024/10/18,Kochi,Platinum,25-34,iOS,M,App Install,Honeymoon
CUST02158,Meera Das,2024/03/28,bengaluru,Silver,35-44,Android,,Referral,
CUST02159,Pooja Verma,27-09-2023,Varanasi,None,45-54,,F,Social Media,Leisure
CUST02160,Shreya Reddy,2024/01/13,Agra,Gold,,Android,F,Referral,Leisure
CUST02161,Kavita Verma,05-02-2025,Lucknow,Silver,55+,Web,,Email Campaign,Honeymoon
CUST02162,Nisha Banerjee,2024/01/28,Agra,GOLD,45-54,android,F,Organic Search,
CUST02163,Ananya Joshi,2025/07/01,Jodhpur,Gold,55+,,F,Paid Ads,Solo
CUST02164,Amit Banerjee,2023/11/05,New Delhi ,None,35-44,,M,Organic Search,
CUST02165,Pooja Reddy,20-02-2025,Pune,None,35-44,android,F,Email Campaign,
CUST02166,Sneha Singh,24-11-2025,Hyderabad,None,45-54,,F,Organic Search,Solo
CUST02167,Rahul Mehta,03-08-2025,Pune,Silver,45-54,IOS,M,App Install,Honeymoon
CUST02168,Kavita Joshi,03-02-2025,Mysuru,None,45-54,,F,Email Campaign,
CUST02169,Priya Mehta,08-11-2025,Mysuru,Gold,25-34,,F,Paid Ads,
CUST02170,Shalini Malhotra,2025/01/01,Kochi,None,25-34,,F,Paid Ads,Leisure
CUST02171,Suresh Malhotra,2024/09/14,Mysuru,Silver,55+,,M,Paid Ads,Leisure
CUST02172,Ananya Das,2026/04/23,Mysuru,Silver,25-34,,F,App Install,Leisure
CUST02173,Nisha Mehta,30-10-2025,Chennai,platinum,,,F,Organic Search,
CUST02174,Divya Nair,12-08-2025,Chennai,silver,35-44,IOS,,App Install,
CUST02175,Karan Kumar,13-03-2025,Udaipur,Silver,45-54,IOS,M,Email Campaign,
CUST02176,Ravi Patel,25-05-2026,Mumbai,None,18-24,,M,App Install,Leisure
CUST02177,Ananya Patel,2025/09/13,Calcutta,Silver,18-24,,F,Social Media,Leisure
CUST02178,Ananya Bhat,17-03-2024,Calcutta,GOLD,18-24,,F,Organic Search,Family
CUST02179,Ananya Chopra,02-02-2025,Chennai,Platinum,,,F,Email Campaign,Leisure
CUST02180,Shalini Malhotra,02-12-2024,Udaipur,None,45-54,IOS,F,Referral,
CUST02181,Suresh Iyer,2025/09/05,Darjeeling,None,,,,Social Media,Solo
CUST02182,Ashish Malhotra,14-06-2026,Agra,silver,55+,,M,Social Media,Honeymoon
CUST02183,Ashish Reddy,02-11-2024,Udaipur,Silver,18-24,,,Social Media,Honeymoon
CUST02184,Gaurav Menon,2024/02/14,Goa,None,55+,Android,M,Email Campaign,
CUST02185,Anita Rao,01-02-2024,Mysuru,Gold,45-54,,,App Install,
CUST02186,Preeti Das,10-10-2024,Rishikesh,Silver,55+,,,App Install,Business
CUST02187,Karan Agarwal,2025/07/19,Goa,Gold,35-44,,,App Install,Leisure
CUST02188,Vinay Iyer,08-08-2026,Mysuru,Platinum,45-54,,M,Social Media,
CUST02189,Gaurav Rao,23-11-2023,Lucknow,Platinum,25-34,iOS,,Social Media,
CUST02190,Shreya Reddy,21-01-2024,Bangalore,None,55+,,F,Organic Search,
CUST02191,Kavita Bhat,2026/01/09,Pune,none,45-54,,,Referral,
CUST02192,Priya Patel,2024/11/11,mumbai,Silver,25-34,IOS,F,Social Media,
CUST02193,Vikram Sharma,21-07-2025,Shimla,None,35-44,IOS,M,Referral,
CUST02194,Shreya Sharma,2026/09/04,Jaipur,None,25-34,android,F,App Install,Business
CUST02195,Rohan Gupta,2024/12/06,Manali,None,25-34,,M,Paid Ads,Leisure
CUST02196,Vinay Mehta,11-11-2023,Amritsar,None,25-34,,M,Referral,Honeymoon
CUST02197,Rahul Bhat,05-10-2024,Rishikesh,Silver,25-34,Web,M,App Install,Family
CUST02198,Ananya Singh,2025/01/05,Shimla,Silver,55+,,F,Social Media,Family
CUST02199,Swati Banerjee,2025/03/23,Ahmedabad,Silver,,IOS,F,Organic Search,Solo
CUST02200,Nikhil Gupta,19-01-2025,Delhi,None,25-34,,M,Paid Ads,
CUST02201,Gaurav Verma,2026/07/24,Delhi,Silver,55+,Android,M,Organic Search,Family
CUST02202,Sunita Chopra,2026/04/19,Agra,Gold,35-44,android,F,Organic Search,
CUST02203,Swati Das,27-01-2024,Varanasi,None,45-54,,F,Paid Ads,Solo
CUST02204,Aditya Singh,08-02-2025,Varanasi,,45-54,Web,M,Organic Search,
CUST02205,Kritika Verma,2026/06/20,Chennai,Gold,25-34,,F,Social Media,
CUST02206,Anita Reddy,13-11-2023,Goa,None,45-54,android,,Social Media,Business
CUST02207,Nikhil Agarwal,2026/05/30,Amritsar,Gold,45-54,,M,Social Media,
CUST02208,Swati Gupta,24-09-2024,Goa,None,18-24,android,F,Referral,Honeymoon
CUST02209,Neha Kumar,26-05-2026,Amritsar,Platinum,,android,F,App Install,
CUST02210,Pankaj Malhotra,2026/01/04,Agra,None,55+,,,Social Media,
CUST02211,Suresh Patel,23-06-2024,delhi,Silver,,,M,Referral,Honeymoon
CUST02212,Sanjay Verma,14-03-2026,Udaipur,Gold,18-24,Web,,App Install,
CUST02213,Anil Patel,31-01-2026,Lucknow,Platinum,25-34,,M,Social Media,Business
CUST02214,Pooja Banerjee,2026/03/12,Manali,Platinum,,Web,F,Email Campaign,
CUST02215,Shreya Agarwal,2024/08/15,Goa,None,45-54,,,App Install,
CUST02216,Vinay Banerjee,03-10-2024,Amritsar,Silver,18-24,Android,M,Email Campaign,
CUST02217,Kavita Iyer,2026/05/05,Lucknow,None,,iOS,,Paid Ads,
CUST02218,Priya Menon,2024/06/29,Udaipur,Silver,25-34,,F,Referral,
CUST02219,Shalini Agarwal,2025/04/18,Amritsar,None,18-24,,F,App Install,Leisure
CUST02220,Isha Mehta,2023/09/20,Chennai,None,18-24,iOS,F,Referral,Business
CUST02221,Shalini Bhat,2026/01/21,Chennai,Silver,35-44,,F,Email Campaign,Honeymoon
CUST02222,Deepika Iyer,2025/05/25,Udaipur,Gold,,Web,F,Paid Ads,Leisure
CUST02223,Kavita Sharma,08-10-2024,Jaipur,None,35-44,,F,Organic Search,
CUST02224,Manoj Reddy,23-05-2025,Goa,Silver,45-54,,,Email Campaign,Business
CUST02225,Amit Patel,30-04-2025,Jodhpur,None,45-54,,M,Paid Ads,Business
CUST02226,Gaurav Menon,2026/06/03,Hyderabad,Gold,55+,,M,Social Media,Business
CUST02227,Kritika Chopra,23-12-2023,Jaipur,Platinum,25-34,,F,Organic Search,Leisure
CUST02228,Gaurav Iyer,05-12-2025,Hyderabad,Platinum,25-34,,M,Referral,Business
CUST02229,Rohan Menon,2025/11/25,Darjeeling,Silver,,,M,Referral,Business
CUST02230,Aditya Nair,2023/10/25,Bengaluru,platinum,45-54,,M,App Install,Honeymoon
CUST02231,Anita Rao,2024/11/21,Hyderabad,Silver,25-34,IOS,F,Paid Ads,Solo
CUST02232,Ananya Kapoor,03-10-2025,Ahmedabad,None,35-44,IOS,,Referral,Honeymoon
CUST02233,Deepak Iyer,28-03-2025,Pune,silver,25-34,,,Organic Search,
CUST02234,Priya Bhat,2026/04/08,Shimla,Gold,55+,Android,F,Paid Ads,Honeymoon
CUST02235,Kritika Reddy,10-12-2024,Benaras,Silver,18-24,iOS,F,Social Media,Leisure
CUST02236,Sneha Kumar,25-12-2023,varanasi,None,25-34,,,Organic Search,Leisure
CUST02237,Pankaj Rao,07-05-2026,Kochi,Silver,55+,,M,Referral,Family
CUST02238,Ravi Malhotra,26-06-2024,Mysuru,Silver,35-44,,M,Referral,Leisure
CUST02239,Sunita Reddy,2025/12/07,Darjeeling,Platinum,45-54,iOS,F,Social Media,Honeymoon
CUST02240,Vikram Mehta,2025/03/07,Amritsar,Silver,45-54,,M,Email Campaign,Leisure
CUST02241,Kritika Agarwal,2024/12/23,Amritsar,,35-44,,F,Paid Ads,
CUST02242,Ashish Das,20-09-2025,Chennai,None,25-34,,M,Organic Search,Leisure
CUST02243,Anil Kumar,25-11-2025,Calcutta,None,35-44,,,Paid Ads,
CUST02244,Sanjay Menon,2026/07/01,Rishikesh,Silver,45-54,Web,M,Referral,
CUST02245,Pooja Gupta,27-11-2025,Mysuru,Silver,,,F,Organic Search,Solo
CUST02246,Divya Malhotra,2024/02/03,Darjeeling,Gold,35-44,,F,Social Media,Honeymoon
CUST02247,Ashish Chopra,13-03-2025,kolkata,silver,25-34,Android,M,Paid Ads,Business
CUST02248,Amit Singh,2025/10/17,Goa,None,,,M,Social Media,
CUST02249,Deepak Das,2024/06/21,Mumbai,None,,,M,Paid Ads,Business
CUST02250,Neha Banerjee,2024/07/20,kolkata,Silver,25-34,,,Referral,Honeymoon
CUST02251,Neha Sharma,2026/06/22,Mysuru,GOLD,18-24,IOS,,Referral,Family
CUST02252,Meera Bhat,19-01-2025,Manali,Platinum,,,F,App Install,Honeymoon
CUST02253,Ravi Agarwal,03-02-2024,Goa,Platinum,55+,,M,Email Campaign,
CUST02254,Rahul Bhat,30-03-2026,New Delhi ,None,55+,IOS,M,Organic Search,Leisure
CUST02255,Amit Patel,2025/03/29,Amritsar,Silver,,IOS,M,Social Media,
CUST02256,Anil Das,27-08-2025,Goa,NA,18-24,Web,M,Organic Search,Business
CUST02257,Vinay Iyer,2025/02/24,Pune,None,55+,IOS,,Email Campaign,Honeymoon
CUST02258,Divya Nair,29-02-2024,Mysuru,None,55+,,F,Email Campaign,
CUST02259,Swati Joshi,21-02-2025,Lucknow,none,,android,F,App Install,Family
CUST02260,Ananya Iyer,2024/02/19,Benaras,None,55+,,F,Organic Search,Business
CUST02261,Rohan Banerjee,03-11-2024,Calcutta,None,,,M,Organic Search,Business
CUST02262,Sanjay Singh,13-07-2024,Udaipur,None,,,M,Social Media,Leisure
CUST02263,Arjun Das,25-03-2025,Shimla,GOLD,35-44,,M,Email Campaign,
CUST02264,Suresh Rao,05-05-2024,Kochi,None,,Web,M,Referral,Family
CUST02265,Preeti Banerjee,26-08-2026,DELHI,Gold,35-44,,F,App Install,Family
CUST02266,Priya Kapoor,02-07-2026,Ahmedabad,None,18-24,iOS,F,Email Campaign,Leisure
CUST02267,Ravi Joshi,14-01-2025,kolkata,Platinum,45-54,IOS,M,Organic Search,Business
CUST02268,Gaurav Nair,2024/02/24,Kochi,silver,18-24,android,M,Referral,Honeymoon
CUST02269,Ravi Rao,11-07-2024,Mysuru,None,,Web,M,Referral,Leisure
CUST02270,Deepak Sharma,01-03-2024,Jaipur,Silver,55+,android,,App Install,
CUST02271,Rohan Singh,2023/10/13,Darjeeling,None,18-24,,M,Referral,Family
CUST02272,Sanjay Chopra,2024/04/25,Udaipur,None,25-34,Android,M,Paid Ads,
CUST02273,Pooja Agarwal,2026/08/27,Darjeeling,Gold,35-44,,F,Social Media,Business
CUST02274,Vivek Sharma,2023/09/26,varanasi,Silver,18-24,android,M,Email Campaign,Solo
CUST02275,Shalini Patel,2024/12/09,Calcutta,,55+,,F,App Install,
CUST02276,Sanjay Patel,08-04-2025,Lucknow,Gold,35-44,,,Organic Search,
CUST02277,Nikhil Malhotra,2025/06/15,Benaras,Platinum,55+,,M,Organic Search,Honeymoon
CUST02278,Ravi Rao,2025/10/22,Udaipur,None,,,,Referral,Leisure
CUST02279,Rajesh Reddy,2026/07/25,kolkata,Gold,18-24,,M,App Install,
CUST02280,Ashish Menon,10-08-2025,Manali,Silver,25-34,iOS,M,Email Campaign,
CUST02281,Anita Bhat,2026/06/05,Delhi,Gold,55+,Android,F,Organic Search,
CUST02282,Sneha Nair,2025/05/11,Amritsar,None,25-34,Web,,Social Media,Leisure
CUST02283,Vikram Malhotra,2024/04/27,Bombay,None,18-24,,M,Referral,
CUST02284,Rajesh Bhat,2026/09/11,Amritsar,Silver,25-34,,,Organic Search,
CUST02285,Ananya Chopra,2024/06/13,Udaipur,Platinum,25-34,,F,Social Media,
CUST02286,Anita Verma,2026/01/02,Goa,None,,iOS,F,Email Campaign,Leisure
CUST02287,Ashish Banerjee,23-04-2025,Rishikesh,Gold,25-34,,M,Referral,Honeymoon
CUST02288,Ananya Mehta,2023/11/08,Hyderabad,Silver,55+,,F,Paid Ads,Solo
CUST02289,Anjali Verma,03-06-2025,Shimla,None,55+,Android,F,Social Media,Solo
CUST02290,Deepak Banerjee,2024/01/02,Mysuru,NA,25-34,Web,M,Paid Ads,Leisure
CUST02291,Rohan Kumar,09-05-2026,Mysuru,Gold,55+,Android,,Paid Ads,
CUST02292,Swati Das,2024/11/12,Agra,silver,35-44,android,,App Install,
CUST02293,Gaurav Patel,2024/10/03,Rishikesh,None,45-54,,M,App Install,Family
CUST02294,Suresh Kumar,12-08-2025,Varanasi,Gold,25-34,android,,Organic Search,Leisure
CUST02295,Sneha Menon,27-06-2025,Chennai,None,,,F,App Install,Family
CUST02296,Vivek Patel,17-12-2023,bengaluru,None,55+,Web,M,Paid Ads,Family
CUST02297,Vivek Sharma,2026/02/14,Kolkata,None,45-54,Web,,Paid Ads,Leisure
